+00.000000	+603.729000
+00.016252	+604.572000
+00.097616	+606.647000
+00.219647	+608.527000
+00.390511	+615.680000
+00.691631	+621.882000
+01.025195	+631.867000
+01.309933	+640.095000
+01.757650	+652.571000
+02.270214	+664.913000
+02.766662	+681.283000
+03.401331	+698.556000
+04.101189	+718.223000
+04.654601	+740.062000
+05.468485	+764.391000
+06.103093	+789.196000
+07.161056	+814.881000
+07.885388	+842.250000
+08.934952	+868.581000
+10.049711	+901.675000
+11.067323	+934.355000
+12.133091	+969.536000
+13.427175	+1006.964000
+14.598845	+1046.211000
+15.819510	+1089.267000
+17.292654	+1138.572000
+18.407646	+1183.215000
+19.993839	+1234.303000
+21.646413	+1289.261000
+23.127681	+1350.212000
+24.657789	+1414.814000
+26.235694	+1478.793000
+27.864320	+1532.041000
+29.809108	+1588.916000
+31.542016	+1652.431000
+33.323948	+1713.590000
+35.156160	+1787.506000
+37.035020	+1863.253000
+38.963927	+1928.794000
+40.623698	+1994.555000
+42.968000	+2069.912000
+45.042871	+2141.044000
+47.167118	+2213.971000
+48.989621	+2286.300000
+51.561840	+2361.046000
+53.832002	+2432.093000
+56.151590	+2482.925000
+58.135883	+2539.225000
+60.936960	+2597.406000
+63.003557	+2666.097000
+65.510345	+2711.924000
+68.064285	+2763.329000
+70.669400	+2814.319000
+73.322688	+2862.893000
+75.145704	+2902.005000
+78.326276	+2937.004000
+80.662800	+2973.357000
+83.495148	+2998.199000
+86.375175	+3015.619000
+88.824174	+3026.630000
+91.796400	+3030.903000
+88.824174	+3010.407000
+86.375175	+2983.905000
+83.495148	+2958.562000
+80.662800	+2942.924000
+77.878584	+2910.196000
+75.145704	+2871.157000
+73.322688	+2830.457000
+70.669400	+2782.507000
+68.064285	+2735.447000
+65.510345	+2684.970000
+63.003557	+2627.644000
+60.936960	+2565.740000
+58.135883	+2513.041000
+55.777154	+2451.015000
+53.832002	+2392.676000
+51.561840	+2323.447000
+49.339633	+2256.978000
+46.825243	+2188.433000
+44.709135	+2117.814000
+42.643200	+2044.667000
+40.623698	+1977.905000
+38.963927	+1906.992000
+36.733844	+1834.565000
+34.863120	+1767.571000
+33.323948	+1701.187000
+31.265260	+1634.303000
+29.540492	+1568.896000
+28.124800	+1513.340000
+26.235694	+1457.698000
+24.413593	+1399.872000
+22.891625	+1344.853000
+21.418498	+1289.908000
+19.774608	+1238.929000
+18.407646	+1187.255000
+17.292654	+1142.064000
+15.819510	+1096.274000
+14.598845	+1055.721000
+13.248099	+1017.524000
+12.133091	+984.222000
+11.067323	+948.625000
+09.895059	+914.823000
+08.788796	+884.243000
+08.023764	+854.164000
+07.030820	+827.625000
+06.103093	+802.332000
+05.240573	+777.416000
+04.654601	+757.872000
+04.003513	+738.621000
+03.311799	+719.407000
+02.766662	+700.888000
+02.197138	+685.861000
+01.692534	+671.920000
+01.366905	+661.983000
+00.927643	+652.400000
+00.691631	+642.097000
+00.423067	+635.823000
+00.219647	+628.925000
+00.081340	+625.886000
+00.016252	+620.014000
-00.000000	+615.265000
+00.016252	+616.388000
+00.097616	+616.657000
+00.219647	+619.123000
+00.423067	+623.981000
+00.650935	+631.391000
+00.976479	+638.154000
+01.309933	+648.811000
+01.692534	+659.774000
+02.270214	+675.008000
+02.766662	+690.365000
+03.401331	+708.139000
+04.003513	+728.501000
+04.548785	+750.536000
+05.354529	+775.561000
+06.103093	+800.659000
+07.030820	+824.866000
+07.885388	+850.026000
+08.934952	+883.157000
+09.895059	+920.426000
+11.067323	+950.713000
+12.133091	+984.600000
+13.248099	+1024.042000
+14.411633	+1065.792000
+15.819510	+1106.406000
+17.292654	+1154.833000
+18.407646	+1203.211000
+19.774608	+1254.933000
+21.418498	+1310.929000
+22.891625	+1363.652000
+24.657789	+1418.635000
+26.235694	+1472.677000
+27.603840	+1533.921000
+29.540492	+1597.559000
+31.542016	+1657.936000
+33.039056	+1720.707000
+35.156160	+1783.343000
+37.035020	+1854.500000
+38.963927	+1928.782000
+40.623698	+2000.244000
+42.643200	+2077.932000
+45.042871	+2160.881000
+47.167118	+2228.193000
+48.989621	+2292.685000
+51.561840	+2364.025000
+53.832002	+2435.011000
+55.777154	+2493.741000
+58.135883	+2564.800000
+60.546240	+2626.704000
+63.003557	+2682.076000
+65.510345	+2736.094000
+68.064285	+2782.800000
+70.246125	+2835.243000
+72.891272	+2880.251000
+75.145704	+2906.339000
+77.878584	+2931.913000
+80.662800	+2975.994000
+83.495148	+3038.435000
+86.375175	+3065.658000
+88.824174	+3068.905000
+91.796400	+3069.588000
