+00.000000	+00.184321
+00.016252	+00.183438
+00.097616	+00.184139
+00.219647	+00.185445
+00.390511	+00.186996
+00.650935	+00.188739
+00.976479	+00.191332
+01.309933	+00.194756
+01.757650	+00.198540
+02.270214	+00.203641
+02.766662	+00.207436
+03.311799	+00.212559
+04.003513	+00.219983
+04.654601	+00.226434
+05.354529	+00.231802
+06.224885	+00.239789
+07.161056	+00.247976
+08.023764	+00.257970
+09.081468	+00.267063
+09.895059	+00.276508
+11.067323	+00.288308
+12.304027	+00.296080
+13.427175	+00.308819
+14.786057	+00.320868
+15.819510	+00.331986
+17.292654	+00.347601
+18.619282	+00.361931
+20.213611	+00.377705
+21.646413	+00.394265
+23.127681	+00.411248
+24.657789	+00.427664
+26.235694	+00.446108
+27.864320	+00.463551
+29.809108	+00.481555
+31.542016	+00.498334
+33.608840	+00.519602
+35.449200	+00.538725
+37.336195	+00.560064
+38.963927	+00.580007
+40.941150	+00.608687
+42.968000	+00.631743
+45.042871	+00.656175
+47.167118	+00.682165
+49.339633	+00.710218
+51.561840	+00.731178
+53.832002	+00.753136
+56.151590	+00.779100
+58.518455	+00.802965
+60.546240	+00.825472
+63.402413	+00.846109
+65.510345	+00.814138
+68.064285	+00.884030
+70.669400	+00.897080
+73.322688	+00.909063
+75.584180	+00.920318
+78.326276	+00.926780
+80.662800	+00.934400
+83.495148	+00.944060
+86.375175	+00.951995
+89.304426	+00.958465
+91.796400	+00.967476
+89.304426	+00.966819
+86.375175	+00.963673
+83.959124	+00.955839
+81.118636	+00.947781
+77.878584	+00.935851
+75.584180	+00.922518
+73.322688	+00.907994
+70.669400	+00.890941
+68.479417	+00.876877
+65.916341	+00.857290
+63.003557	+00.838741
+60.546240	+00.816902
+58.518455	+00.794677
+56.151590	+00.771822
+53.465706	+00.748425
+51.203680	+00.726994
+48.989621	+00.701682
+46.825243	+00.677691
+45.042871	+00.654728
+42.643200	+00.634087
+40.623698	+00.611521
+38.963927	+00.588517
+37.035020	+00.568158
+35.156160	+00.547551
+33.039056	+00.527229
+31.542016	+00.506592
+29.540492	+00.487216
+27.603840	+00.469097
+26.235694	+00.449733
+24.657789	+00.431719
+23.127681	+00.414183
+21.418498	+00.397919
+19.774608	+00.382164
+18.407646	+00.366642
+17.292654	+00.350821
+15.819510	+00.335321
+14.411633	+00.320271
+13.248099	+00.308151
+12.304027	+00.297100
+11.067323	+00.285144
+09.895059	+00.274118
+08.934952	+00.264369
+07.885388	+00.254450
+07.030820	+00.244849
+06.224885	+00.237607
+05.354529	+00.229802
+04.548785	+00.223663
+04.003513	+00.218183
+03.311799	+00.213531
+02.766662	+00.208171
+02.197138	+00.203300
+01.757650	+00.200102
+01.366905	+00.196967
+00.976479	+00.194137
+00.650935	+00.191985
+00.423067	+00.190379
+00.219647	+00.188531
+00.097616	+00.186554
+00.016252	+00.185037
+00.000000	+00.183945
+00.016252	+00.184094
+00.081340	+00.184722
+00.219647	+00.186146
+00.423067	+00.187926
+00.691631	+00.190298
+00.976479	+00.193081
+01.309933	+00.197129
+01.757650	+00.202073
+02.270214	+00.204816
+02.766662	+00.210012
+03.311799	+00.215308
+04.003513	+00.220794
+04.548785	+00.227195
+05.354529	+00.234157
+06.103093	+00.240847
+07.030820	+00.248474
+07.885388	+00.256982
+08.934952	+00.266587
+09.895059	+00.276563
+11.067323	+00.287487
+12.133091	+00.298697
+13.248099	+00.310598
+14.411633	+00.322831
+16.014866	+00.336583
+17.292654	+00.351447
+18.619282	+00.366902
+19.993839	+00.381952
+21.418498	+00.397574
+23.127681	+00.413772
+24.657789	+00.432126
+26.235694	+00.450197
+27.864320	+00.440032
+29.809108	+00.486787
+31.542016	+00.507103
+33.323948	+00.529352
+35.156160	+00.551297
+37.035020	+00.576066
+38.963927	+00.601178
+40.623698	+00.622892
+42.968000	+00.645635
+44.709135	+00.668096
+46.825243	+00.693160
+49.339633	+00.718483
+51.561840	+00.742698
+53.832002	+00.766486
+56.151590	+00.787587
+58.518455	+00.808547
+60.936960	+00.829867
+63.003557	+00.848473
+65.510345	+00.867166
+68.064285	+00.882929
+70.669400	+00.897243
+73.322688	+00.905052
+75.145704	+00.913902
+77.878584	+00.925201
+80.662800	+00.936698
+83.495148	+00.946235
+86.375175	+00.955349
+88.824174	+00.970395
+91.796400	+00.976045
+88.824174	+00.973101
+85.903059	+00.966355
+83.495148	+00.959304
+80.662800	+00.949603
+78.326276	+00.939281
+75.145704	+00.926547
+73.322688	+00.913378
+70.669400	+00.897923
+68.064285	+00.881992
+65.510345	+00.865374
+63.003557	+00.844842
+60.546240	+00.825418
+58.518455	+00.804451
+55.777154	+00.782859
+53.832002	+00.760993
+51.561840	+00.739970
+48.989621	+00.717096
+47.167118	+00.693059
+45.042871	+00.670241
+42.643200	+00.645338
+40.623698	+00.621502
+38.963927	+00.597940
+37.035020	+00.575126
+35.156160	+00.553940
+33.323948	+00.532828
+31.265260	+00.512756
+29.540492	+00.493696
+28.124800	+00.474606
+26.235694	+00.454825
+24.657789	+00.437129
+23.127681	+00.419213
+21.418498	+00.402829
+19.993839	+00.386007
+18.619282	+00.371299
+17.292654	+00.357286
+15.819510	+00.343073
+14.598845	+00.329729
+13.248099	+00.316746
+12.133091	+00.303882
+11.067323	+00.291709
+09.895059	+00.280369
+08.788796	+00.269847
+07.885388	+00.259956
+07.030820	+00.250924
+06.103093	+00.242840
+05.354529	+00.234480
+04.654601	+00.228165
+04.003513	+00.221575
+03.311799	+00.216397
+02.766662	+00.211116
+02.197138	+00.206462
+01.692534	+00.203273
+01.309933	+00.200110
+00.976479	+00.197289
+00.650935	+00.194973
+00.390511	+00.193386
+00.195235	+00.191658
+00.097616	+00.190524
+00.016252	+00.189907
