+00.000000	+2690.732000
+00.024388	+2691.806000
+00.097616	+2687.997000
+00.244059	+2682.577000
+00.455623	+2679.232000
+00.691631	+2674.349000
+00.976479	+2653.121000
+01.309933	+2638.166000
+01.822766	+2628.278000
+02.197138	+2613.947000
+02.766662	+2607.379000
+03.401331	+2589.813000
+04.003513	+2561.846000
+04.654601	+2547.954000
+05.468485	+2537.468000
+06.224885	+2503.323000
+07.161056	+2477.664000
+08.023764	+2442.848000
+08.934952	+2411.341000
+09.895059	+2378.344000
+11.067323	+2347.533000
+12.133091	+2313.901000
+13.427175	+2269.222000
+14.786057	+2230.256000
+15.819510	+2185.015000
+17.292654	+2139.042000
+18.619282	+2086.050000
+19.993839	+2032.594000
+21.646413	+1983.666000
+23.127681	+1921.250000
+24.657789	+1858.516000
+26.488026	+1802.374000
+28.124800	+1739.567000
+29.540492	+1676.211000
+31.542016	+1611.121000
+33.323948	+1543.687000
+35.156160	+1471.358000
+37.035020	+1390.533000
+38.963927	+1314.310000
+40.941150	+1246.925000
+42.643200	+1180.822000
+45.042871	+1114.194000
+47.167118	+1045.503000
+48.989621	+972.088000
+51.561840	+898.904000
+53.832002	+824.354000
+55.777154	+749.889000
+58.518455	+674.129000
+60.936960	+600.812000
+63.402413	+531.889000
+65.510345	+466.262000
+68.064285	+400.574000
+71.092676	+340.672000
+73.322688	+286.081000
+75.584180	+233.308000
+78.326276	+185.272000
+80.662800	+146.037000
+83.495148	+110.770000
+86.375175	+79.946000
+89.304426	+53.859000
+92.284800	+35.926000
+89.304426	+53.859000
+85.903059	+78.787000
+83.495148	+108.011000
+80.662800	+142.680000
+77.878584	+182.281000
+75.145704	+227.070000
+73.322688	+276.949000
+70.246125	+330.943000
+68.064285	+387.597000
+65.510345	+449.123000
+63.003557	+510.904000
+60.936960	+542.644000
+58.135883	+645.637000
+55.777154	+716.294000
+53.832002	+788.110000
+51.203680	+860.768000
+48.989621	+933.818000
+46.825243	+1007.282000
+45.042871	+1081.857000
+42.643200	+1154.064000
+40.623698	+1222.498000
+38.963927	+1296.072000
+37.035020	+1368.755000
+35.156160	+1433.833000
+33.039056	+1492.929000
+31.542016	+1553.014000
+29.540492	+1612.110000
+27.864320	+1676.711000
+26.235694	+1736.271000
+24.413593	+1791.229000
+22.891625	+1835.688000
+21.418498	+1880.160000
+19.993839	+1930.284000
+18.407646	+1979.077000
+17.292654	+2023.878000
+15.819510	+2064.052000
+14.598845	+2104.007000
+13.248099	+2143.327000
+11.962575	+2177.752000
+11.067323	+2223.334000
+10.049711	+2263.680000
+08.934952	+2296.786000
+07.885388	+2325.510000
+06.900584	+2350.682000
+06.224885	+2382.128000
+05.354529	+2412.391000
+04.548785	+2438.502000
+04.003513	+2463.564000
+03.311799	+2486.209000
+02.766662	+2507.620000
+02.197138	+2540.849000
+01.757650	+2561.406000
+01.309933	+2572.515000
+00.976479	+2578.411000
+00.650935	+2593.670000
+00.390511	+2597.406000
+00.219647	+2603.314000
+00.097616	+2608.563000
+00.016252	+2618.818000
+00.000000	+2641.377000
+00.016252	+2647.823000
+00.097616	+2647.615000
+00.219647	+2644.588000
+00.423067	+2640.376000
+00.650935	+2638.227000
+00.976479	+2634.089000
+01.309933	+2625.849000
+01.757650	+2613.129000
+02.197138	+2599.371000
+02.766662	+2577.898000
+03.401331	+2563.359000
+04.003513	+2536.271000
+04.654601	+2517.557000
+05.468485	+2493.570000
+06.224885	+2471.816000
+07.030820	+2448.207000
+08.023764	+2419.691000
+08.934952	+2384.045000
+09.895059	+2353.563000
+11.067323	+2322.935000
+12.133091	+2286.349000
+13.248099	+2256.282000
+14.411633	+2213.092000
+15.819510	+2171.392000
+17.292654	+2121.818000
+18.407646	+2065.773000
+19.993839	+2018.836000
+21.418498	+1964.232000
+22.891625	+1909.751000
+24.413593	+1853.523000
+26.235694	+1793.341000
+27.864320	+1728.886000
+29.809108	+1664.248000
+31.542016	+1601.147000
+33.039056	+1529.478000
+35.156160	+1459.334000
+37.035020	+1384.722000
+38.963927	+1313.187000
+40.941150	+1243.031000
+42.643200	+1172.692000
+44.709135	+1097.812000
+46.825243	+1026.167000
+49.339633	+953.191000
+51.203680	+877.493000
+53.465706	+798.706000
+55.777154	+718.894000
+58.135883	+645.833000
+60.546240	+575.591000
+63.003557	+514.017000
+65.510345	+455.141000
+68.064285	+392.907000
+70.246125	+329.893000
+72.891272	+274.654000
+75.145704	+221.284000
+78.326276	+176.006000
+80.662800	+135.075000
+83.495148	+100.211000
+86.375175	+70.766000
+88.824174	+52.321000
+91.796400	+36.464000
+88.824174	+49.965000
+85.903059	+72.488000
+83.031172	+99.820000
+80.662800	+132.780000
+77.878584	+173.113000
+75.145704	+215.864000
+72.891272	+262.593000
+70.669400	+315.427000
+68.064285	+371.154000
+65.510345	+431.141000
+63.003557	+494.021000
+60.546240	+558.696000
+58.135883	+627.229000
+55.777154	+695.175000
+53.465706	+765.404000
+51.203680	+783.972000
+48.989621	+907.547000
+46.825243	+977.630000
+44.709135	+1050.960000
+42.643200	+1123.411000
+40.623698	+1196.179000
+38.654611	+1269.521000
+37.035020	+1342.058000
+35.156160	+1411.469000
+33.039056	+1478.475000
+31.265260	+1547.362000
+29.540492	+1614.356000
+27.864320	+1677.358000
+26.235694	+1736.332000
+24.413593	+1794.952000
+22.891625	+1848.006000
+21.418498	+1900.693000
+19.774608	+1948.436000
+18.407646	+1996.142000
+17.292654	+2039.125000
+15.624634	+2079.836000
+14.411633	+2115.690000
+13.248099	+2155.705000
